date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,parval_2_new,lag_median,value_median
2021-11-16,EU_others,10,Omicron BA.2,Imported,2,2021-11-08,8,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-16,EU_others,10,Omicron BA.2,Imported,2,2021-11-08,8,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-16,EU_others,10,Omicron BA.2,Imported,2,2021-11-08,8,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-16,EU_others,10,Omicron BA.2,Imported,2,2021-11-08,8,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-16,EU_others,10,Omicron BA.2,Imported,2,2021-11-08,8,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-22,EU_others,100,Omicron BA.2,Imported,3,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-22,EU_others,100,Omicron BA.2,Imported,3,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-17,US,100,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-22,EU_others,101,Omicron BA.2,Imported,1.8055061657585318,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-22,EU_others,101,Omicron BA.2,Imported,1.8055061657585318,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-22,EU_others,101,Omicron BA.2,Imported,1.8055061657585318,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-22,EU_others,101,Omicron BA.2,Imported,1.8055061657585318,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-22,EU_others,101,Omicron BA.2,Imported,1.8055061657585318,2021-11-08,14,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,101,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-14,EU_others,102,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-20,EU_others,103,Omicron BA.2,Imported,1.2559553414947304,2021-11-08,12,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-17,EU_others,104,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,105,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,106,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,150%,fig_3c,1.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,90%,200%,fig_3c,2,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,1%,fig_3c,0.01,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,10%,fig_3c,0.1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,50%,fig_3c,0.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,100%,fig_3c,1,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,150%,fig_3c,1.5,9,1
2021-11-12,EU_others,107,Omicron BA.2,Imported,1,2021-11-08,4,Traveler weight (all regions),Changing diagnostics,100%,200%,fig_3c,2,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.329609629007261,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.3296096290072608,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.3296096290072612,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,100%,fig_3c,1,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.3296096290072612,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,150%,fig_3c,1.5,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.329609629007261,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,70%,200%,fig_3c,2,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.251564239897977,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,1%,fig_3c,0.01,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.7094980944379066,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,10%,fig_3c,0.1,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.7094980944379068,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,50%,fig_3c,0.5,9,1
2021-11-18,EU_others,108,Omicron BA.2,Imported,1.7094980944379068,2021-11-08,10,Traveler weight (all regions),Changing diagnostics,90%,100%,fig_3c,1,9,1
