date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,parval_2_new,lag_median,value_median
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-05,ZA,141,Omicron BA.1,Community,1.01313734763243,2021-09-21,14,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-01,ZA,142,Omicron BA.1,Community,1.0899909831275663,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-01,ZA,143,Omicron BA.1,Community,1.1520987314539233,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-30,ZA,144,Omicron BA.1,Community,1.0135579580678016,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-30,ZA,145,Omicron BA.1,Community,1.304917126442032,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-30,ZA,146,Omicron BA.1,Community,1.0207902778501408,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-01,ZA,147,Omicron BA.1,Community,1.069288400352114,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-27,GB,148,Omicron BA.1,Imported,1,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-07,ZA,149,Omicron BA.1,Community,1.2111007867297403,2021-09-21,16,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-08,ZA,15,Omicron BA.1,Community,1.2290282438921365,2021-09-21,17,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-26,ZA,150,Omicron BA.1,Community,1.0803182978399917,2021-09-21,5,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-09,ZA,151,Omicron BA.1,Community,1.1338652205993374,2021-09-21,18,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-29,ZA,152,Omicron BA.1,Community,1.1100941716862653,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-27,ZA,153,Omicron BA.1,Community,1.0254178663613023,2021-09-21,6,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-02,ZA,154,Omicron BA.1,Community,1.0958070544713638,2021-09-21,11,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-29,ZA,155,Omicron BA.1,Community,1.0533584039915964,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-10-01,ZA,156,Omicron BA.1,Community,1.750403373664496,2021-09-21,10,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
2021-09-30,ZA,157,Omicron BA.1,Community,1.2367266827799783,2021-09-21,9,Traveler weight (travel hubs),Strategies (per capita),100%,P11-R,fig_3e,P11-R^0,10,1.0815
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P7-R,fig_3e,P7-R^0,10,1.092
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),50%,P11-R,fig_3e,P11-R^0,10,1.0899
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P7-R,fig_3e,P7-R^0,10,1.0883
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),70%,P11-R,fig_3e,P11-R^0,10,1.0862
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P7-R,fig_3e,P7-R^0,10,1.0853
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),90%,P11-R,fig_3e,P11-R^0,10,1.0844
2021-09-29,ZA,158,Omicron BA.1,Community,1.0180323599552927,2021-09-21,8,Traveler weight (travel hubs),Strategies (per capita),100%,P7-R,fig_3e,P7-R^0,10,1.0849
