date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,parval_2_new,lag_median,value_median
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-22,ZA,101,Omicron BA.2,Community,1.0067151555975236,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-22,TR,101,Omicron BA.2,Imported,1.1379133721960772,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-25,IN,102,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-25,IN,102,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-25,IN,102,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-26,ZA,102,Omicron BA.2,Community,1.4915209635156885,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-25,IN,102,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-25,IN,102,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-18,US,103,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-25,ZA,104,Omicron BA.2,Community,1.0520562574365433,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-12-08,IN,104,Omicron BA.2,Imported,1,2021-11-08,30,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-25,US,105,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-21,IN,106,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-21,IN,106,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-21,IN,106,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-28,ZA,106,Omicron BA.2,Community,1.033875326385426,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-21,IN,106,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-21,IN,106,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-20,IN,108,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-20,IN,108,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-20,IN,108,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-23,ZA,108,Omicron BA.2,Community,1.1045822736594462,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-20,IN,108,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-17,TR,108,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-28,ZA,109,Omicron BA.2,Community,1.1490527910402528,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-12-08,GB,109,Omicron BA.2,Imported,1.415993363089553,2021-11-08,30,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-29,ZA,11,Omicron BA.2,Community,1.1866174525261477,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-12-03,IN,11,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T11-R,fig_3f,T11-R^0,17,1.0329
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3-R,fig_3f,T3-R^0,17,1.081
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T7-R,fig_3f,T7-R^0,17,1.081
2021-11-25,ZA,110,Omicron BA.2,Community,1.1736186269117874,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T11-R,fig_3f,T11-R^0,17,1.0298
2021-11-27,US,110,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T11-M,fig_3f,T11-R^90,17,1
2021-12-09,ZA,111,Omicron BA.2,Community,1.190428441302962,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),50%,T11-R,fig_3f,T11-R^0,17,1.0547
2021-12-09,ZA,111,Omicron BA.2,Community,1.190428441302962,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),70%,T3-R,fig_3f,T3-R^0,17,1.0872
2021-12-09,ZA,111,Omicron BA.2,Community,1.190428441302962,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),70%,T7-R,fig_3f,T7-R^0,17,1.0872
2021-11-23,IN,111,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),70%,T11-R,fig_3f,T11-R^0,17,1.0367
2021-12-09,ZA,111,Omicron BA.2,Community,1.190428441302962,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),90%,T3-R,fig_3f,T3-R^0,17,1.083
2021-12-09,ZA,111,Omicron BA.2,Community,1.190428441302962,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),90%,T7-R,fig_3f,T7-R^0,17,1.083
